reject_id,reason,duplicate_of_hash,source_csv,source_csv_row_index,item_id,page_index,candidate_text_candidate,source_norm_hash,mining_score,extraction_quality_proxy,categories_from_mining,risk_notes
MCT-UWINDSOR-365-REJECT-0456,same_item_page_source_page_cap,ff919c820fd9f6b0,quote_candidates_priority.csv,257,885,2,Take this as the first frame in which you will put the feeling of the whole. because this is one of tho foundation-stones on which we must work. Concnntrntn ahd fly over the play in your imagination. having this fooling of the whole.,efb567525a745119,115,0.886,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0457,overrepresented_item_cap_2,,quote_candidates_priority.csv,428,633,4,"It will only grow with time. CCMPOSITION OF THE PLAY: Eefore the style can be found, you must do the work of finding the go;turou for each individual, for sach speech, for each scene, for the whole performance; and then you will find the ground on which the style for the play can be based.",53744f64e65ea157,112,0.884,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0458,same_item_page_source_page_cap,d8e5fccc002d044e,quote_candidates_priority.csv,212,622,3,"Atmospheres : 1stAtmosphere: Starting with the atmosphere at the beginning of the play — the dirty blue—green light, the cold, stone~like people lying asleep for centuries in an atmosphere of endless soerrow.",ebe81ff105c22e22,116,0.886,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0459,same_item_page_source_page_cap,024582e4216e5ab5,quote_candidates_priority.csv,520,1070,7,"And I think we muot do everything we can to mke the theatre more noble. more complicated. as it were. because this will serve our human culture more than anything else. All the moral preaching is nothing, in comparison with the theatre, if one has the vision as to what will be the end of this beginning.",67d8905ea85c660e,111,0.890,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0460,overrepresented_item_cap_2,,quote_candidates_priority.csv,402,731,4,"You must appeal to tho imagination of your cast, and than your cast will get this depth from two sides - first from meditating on what is going on in the audience when the curtain has ‘ come dorm. and second from the meditation of fairy tales. rl‘he director must ask his coat to feel more deeply about the play than they do now. e.",8b3ee66aa67239b2,112,0.884,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0461,exact_normalized_duplicate,1ecd9e7ce77331cf,quote_candidates_priority.csv,196,752,21,"1937 In acting such a sketch we will pay attention. for example, first to concentration. You must then find the points. throughout the whole sketch, in which you must be concentrated.",1ecd9e7ce77331cf,117,0.890,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0462,same_item_page_source_page_cap,d7e294b70d55b5f0,quote_candidates_priority.csv,401,731,2,"Each member of the cant must see the performance many. many times in his imagination. and gradually there will grow up in his actor's nature this feeling of the whole, and this will inspire him. STYLEI This is the second important point - you have not reached the style of the play.",32d3c2e14546c972,112,0.889,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0463,same_item_page_source_page_cap,d8e5fccc002d044e,quote_candidates_priority.csv,312,622,3,"Atmospheres : 1stAtmosphere: Starting with the atmosphere at the beginning of the play — the dirty blue—green light, the cold, stone~like people lying asleep for centuries in an atmosphere of endless soerrow. They begin to stir at the sgsound of the Guard‘s voice, they move 2 little and are still again. gngdgj.ggﬁagggp The appearance of the Copper Rider on the mountainside.",cb6316c67cf46203,114,0.886,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0464,same_item_page_source_page_cap,f5e1b174deedaa43,quote_candidates_priority.csv,489,678,4,"Low let everyone join the group on the Stage and pass various objects frpm one to the other. increasing the tempo with a feeling of ensemble, reaching a climax and then slowing down thzough the feeling 3f ensemble. Then for one moment realize the whgln - one stage, one family. one group, one dialogue - the wholo.",888cdb2fa8e66fc8,111,0.883,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0465,exact_normalized_duplicate,90c1a6755d3f0e9b,quote_candidates_priority.csv,169,819,6,Then you will feel at once that your whole being is full of this atmosphere: you are full of the feeling wo want to have. But first we must create it around us. and iheu it is ours.,90c1a6755d3f0e9b,117,0.890,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0466,overrepresented_item_cap_2,,quote_candidates_priority.csv,337,659,1,"This activity must have direction. ihc second rehearsal Has much better, which shows that we can do better. if you cannot. than the mistake would be with the director, but you can do better. therefore it is your_rosponsibility. PQYCHOLOGIGAL GWSTURW: Abyss exercise: The world of the real life and the world r lnavination are two entirely different worlds.",69402b4708cc343a,113,0.885,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0467,substring_or_overlap_duplicate,4ff5ddbd020f8e4e,quote_candidates_priority.csv,130,944,6,1939 .pointe - thin in the beginning and this is the end - perhaps in the middle there will be award in the style of the play.,451f2952a08be7e6,120,0.881,actor_struggle;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0468,overrepresented_item_cap_2,,quote_candidates_priority.csv,261,680,19,"Because the director does not yet .ow the gesture of the whole scene. lhe mise en scéne must £2 a gesture. just as everything must. You can distribute your actors perfectly, but it will be chaos if the whole has no ¢esture.",82519175ab103ace,115,0.885,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0469,exact_normalized_duplicate,a421210d23c129cd,quote_candidates_priority.csv,57,873,9,Justification and fooling\of truth is required to be there in everything. he must go through this torture. otherwise we_will always rely upon the director. and this in not oesoiblo because the director can give direction only if the actors are able to give him enough material; The second point to remember is that you must get accustomed to the method absolutely. otherwise we cannot even prepare the play. ;We have to so through this torture and understand once and for all what it means to justify. ihero is no other way to make it easier. The first rough mistake must be justified as feel has done.,a421210d23c129cd,125,0.890,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0470,exact_normalized_duplicate,f254cccf7ba7396c,quote_candidates_priority.csv,211,775,1,"And third, the ability to make a cressendo from one atmosphere to another. and to find all the links leading from one atmosnhoro to the other. When we have this we will be actors of the first class.",f254cccf7ba7396c,116,0.889,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0471,exact_normalized_duplicate,d3e01e75feeec514,quote_candidates_priority.csv,56,680,20,"The beginning and the end are. in a certain way. always opposite to each other. if you will repeat the beginning and the end. nothing will have happened. lhe audience needs to start with something and to end with something opposite, and this is what the two figures of the beggars lack, and perhaps this Imakes their being on the stage groundless. Joan of Age: Let us remember the psychological gesture exercises - they were so strong and so impressive, but in perfornance it was very weak. it is again another form of losinb the gram The director gave a beautiful ground, but did not carry it through.",d3e01e75feeec514,125,0.887,actor_struggle;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
